Model,MSO3012
Firmware Version,2.40

Waveform Type,ANALOG,
Point Format,Y,
Horizontal Units,s,
Horizontal Scale,0.002,
Horizontal Delay,0,
Sample Interval,2e-06,
Record Length,10000,
Gating,0.0% to 100.0%,
Probe Attenuation,1,
Vertical Units,V,
Vertical Offset,0,
Vertical Scale,0.05,
Vertical Position,2,
,,
,,
,,
Label,,
TIME,CH1,CH2
-9.010e-03,0.0801719,4.96875
-9.008e-03,0.0801562,4.97656
-9.006e-03,0.0801328,4.97031
-9.004e-03,0.0802109,4.97031
-9.002e-03,0.0801328,4.98281
-9.000e-03,0.0800937,4.98125
-8.998e-03,0.0801562,4.99062
-8.996e-03,0.0802266,4.98672
-8.994e-03,0.0802344,4.99766
-8.992e-03,0.0801875,4.99297
-8.990e-03,0.0802969,4.98906
-8.988e-03,0.0802891,4.99141
-8.986e-03,0.080125,5.00156
-8.984e-03,0.0800937,4.99766
-8.982e-03,0.0801328,5.00312
-8.980e-03,0.0800703,5.01328
-8.978e-03,0.0801484,5.00937
-8.976e-03,0.0802578,5.01484
-8.974e-03,0.0802734,5.02187
-8.972e-03,0.0801953,5.02812
-8.970e-03,0.08025,5.03359
-8.968e-03,0.0801953,5.0375
-8.966e-03,0.0802344,5.03984
-8.964e-03,0.0802578,5.04844
-8.962e-03,0.08025,5.05547
-8.960e-03,0.0803281,5.06172
-8.958e-03,0.0802344,5.06016
-8.956e-03,0.0803594,5.06016
-8.954e-03,0.080375,5.06641
-8.952e-03,0.0803359,5.07031
-8.950e-03,0.080375,5.08203
-8.948e-03,0.0803125,5.07891
-8.946e-03,0.0803359,5.08437
-8.944e-03,0.0803516,5.08906
-8.942e-03,0.0802734,5.09062
-8.940e-03,0.0803906,5.09297
-8.938e-03,0.0803125,5.09297
-8.936e-03,0.0804922,5.09453
-8.934e-03,0.0804531,5.09219
-8.932e-03,0.080375,5.10469
-8.930e-03,0.0804531,5.1125
-8.928e-03,0.0802969,5.10938
-8.926e-03,0.0803516,5.10859
-8.924e-03,0.0802969,5.1125
-8.922e-03,0.080375,5.11484
-8.920e-03,0.0804375,5.11953
-8.918e-03,0.0803594,5.11719
-8.916e-03,0.0804531,5.11953
-8.914e-03,0.0804609,5.12656
