Model,MSO3012
Firmware Version,2.40

Waveform Type,ANALOG,,,Waveform Type,ANALOG
Point Format,Y,,,Point Format,Y
Horizontal Units,s,,,Horizontal Units,s
Horizontal Scale,0.004,,,Horizontal Scale,0.004
Horizontal Delay,0,,,Horizontal Delay,0
Sample Interval,4e-06,,,Sample Interval,4e-06
Record Length,10000,,,Record Length,10000
Gating,0.0% to 100.0%,,,Gating,0.0% to 100.0%
Probe Attenuation,1,,,Probe Attenuation,1
Vertical Units,V,,,Vertical Units,V
Vertical Offset,0,,,Vertical Offset,0
Vertical Scale,0.2,,,Vertical Scale,2
Vertical Position,2,,,Vertical Position,0
,,,,,
,,,,,
,,,,,
Label,,,,Label,
TIME,CH1,CH2,,TIME,"MATH<CH1-CH2>"
-1.8664e-02,0.398906,5.20234,,-1.8664e-02,-4.80281
-1.8660e-02,0.399656,5.20078,,-1.8660e-02,-4.80094
-1.8656e-02,0.3995,5.20234,,-1.8656e-02,-4.80875
-1.8652e-02,0.400219,5.20781,,-1.8652e-02,-4.81062
-1.8648e-02,0.400375,5.20625,,-1.8648e-02,-4.80813
-1.8644e-02,0.39975,5.20625,,-1.8644e-02,-4.81688
-1.8640e-02,0.399438,5.20781,,-1.8640e-02,-4.81625
-1.8636e-02,0.399906,5.21016,,-1.8636e-02,-4.81875
-1.8632e-02,0.399844,5.21094,,-1.8632e-02,-4.81062
-1.8628e-02,0.399844,5.21094,,-1.8628e-02,-4.81313
-1.8624e-02,0.400219,5.21094,,-1.8624e-02,-4.81875
-1.8620e-02,0.400469,5.21875,,-1.8620e-02,-4.81656
-1.8616e-02,0.400969,5.22109,,-1.8616e-02,-4.81969
-1.8612e-02,0.40175,5.22031,,-1.8612e-02,-4.82031
-1.8608e-02,0.402,5.22109,,-1.8608e-02,-4.81937
-1.8604e-02,0.402,5.22656,,-1.8604e-02,-4.82219
-1.8600e-02,0.402281,5.22812,,-1.8600e-02,-4.82594
-1.8596e-02,0.402406,5.22422,,-1.8596e-02,-4.82875
-1.8592e-02,0.402344,5.22891,,-1.8592e-02,-4.83625
-1.8588e-02,0.402438,5.23047,,-1.8588e-02,-4.82563
-1.8584e-02,0.402406,5.23281,,-1.8584e-02,-4.82531
-1.8580e-02,0.402094,5.23125,,-1.8580e-02,-4.82688
-1.8576e-02,0.40225,5.23828,,-1.8576e-02,-4.82812
-1.8572e-02,0.40325,5.23281,,-1.8572e-02,-4.83594
-1.8568e-02,0.403312,5.23516,,-1.8568e-02,-4.83531
-1.8564e-02,0.403312,5.23828,,-1.8564e-02,-4.83312
-1.8560e-02,0.403563,5.23906,,-1.8560e-02,-4.83812
-1.8556e-02,0.403406,5.23828,,-1.8556e-02,-4.84125
-1.8552e-02,0.403406,5.24062,,-1.8552e-02,-4.83656
-1.8548e-02,0.402844,5.24531,,-1.8548e-02,-4.84063
-1.8544e-02,0.403781,5.24688,,-1.8544e-02,-4.84156
-1.8540e-02,0.403781,5.24531,,-1.8540e-02,-4.84312
-1.8536e-02,0.404062,5.24688,,-1.8536e-02,-4.84344
-1.8532e-02,0.404125,5.25547,,-1.8532e-02,-4.85344
-1.8528e-02,0.404188,5.25078,,-1.8528e-02,-4.85094
-1.8524e-02,0.404594,5.25547,,-1.8524e-02,-4.85125
-1.8520e-02,0.404719,5.24844,,-1.8520e-02,-4.84906
-1.8516e-02,0.404469,5.25312,,-1.8516e-02,-4.84219
-1.8512e-02,0.404469,5.25859,,-1.8512e-02,-4.84813
-1.8508e-02,0.404625,5.25859,,-1.8508e-02,-4.84656
-1.8504e-02,0.404375,5.25703,,-1.8504e-02,-4.86062
-1.8500e-02,0.405094,5.26172,,-1.8500e-02,-4.85875
-1.8496e-02,0.404844,5.26172,,-1.8496e-02,-4.8575
-1.8492e-02,0.404937,5.26328,,-1.8492e-02,-4.85688
-1.8488e-02,0.405094,5.26719,,-1.8488e-02,-4.85969
-1.8484e-02,0.405094,5.26719,,-1.8484e-02,-4.86375
-1.8480e-02,0.405406,5.27344,,-1.8480e-02,-4.86375
-1.8476e-02,0.405438,5.27344,,-1.8476e-02,-4.87
-1.8472e-02,0.405125,5.27187,,-1.8472e-02,-4.87031
-1.8468e-02,0.405594,5.26719,,-1.8468e-02,-4.86656
-1.8464e-02,0.405438,5.275,,-1.8464e-02,-4.86406
-1.8460e-02,0.405656,5.26875,,-1.8460e-02,-4.8675
-1.8456e-02,0.40525,5.27344,,-1.8456e-02,-4.865
-1.8452e-02,0.4055,5.27344,,-1.8452e-02,-4.86563
-1.8448e-02,0.405281,5.27187,,-1.8448e-02,-4.86937
-1.8444e-02,0.405656,5.275,,-1.8444e-02,-4.87625
-1.8440e-02,0.405531,5.27734,,-1.8440e-02,-4.87156
-1.8436e-02,0.405813,5.27344,,-1.8436e-02,-4.87531
-1.8432e-02,0.406094,5.27578,,-1.8432e-02,-4.87906
-1.8428e-02,0.406219,5.27969,,-1.8428e-02,-4.88281
-1.8424e-02,0.405937,5.275,,-1.8424e-02,-4.87531
-1.8420e-02,0.406406,5.27969,,-1.8420e-02,-4.87531
-1.8416e-02,0.406406,5.27891,,-1.8416e-02,-4.87312
-1.8412e-02,0.406344,5.27344,,-1.8412e-02,-4.87563
-1.8408e-02,0.4065,5.27578,,-1.8408e-02,-4.87844
-1.8404e-02,0.40625,5.275,,-1.8404e-02,-4.86656
-1.8400e-02,0.40575,5.27344,,-1.8400e-02,-4.87406
-1.8396e-02,0.406406,5.27187,,-1.8396e-02,-4.88375
-1.8392e-02,0.406625,5.26953,,-1.8392e-02,-4.875
-1.8388e-02,0.406219,5.27734,,-1.8388e-02,-4.8775
-1.8384e-02,0.406312,5.28125,,-1.8384e-02,-4.875
-1.8380e-02,0.406312,5.27969,,-1.8380e-02,-4.87344
-1.8376e-02,0.406344,5.27344,,-1.8376e-02,-4.87531
-1.8372e-02,0.406719,5.27344,,-1.8372e-02,-4.87281
-1.8368e-02,0.406156,5.28203,,-1.8368e-02,-4.87344
-1.8364e-02,0.405844,5.28359,,-1.8364e-02,-4.87844
-1.8360e-02,0.405813,5.27969,,-1.8360e-02,-4.87156
-1.8356e-02,0.406,5.28359,,-1.8356e-02,-4.87906
-1.8352e-02,0.40625,5.27734,,-1.8352e-02,-4.87156
-1.8348e-02,0.4065,5.27891,,-1.8348e-02,-4.87625
-1.8344e-02,0.40625,5.28594,,-1.8344e-02,-4.86875
-1.8340e-02,0.406,5.28125,,-1.8340e-02,-4.87594
-1.8336e-02,0.406062,5.27578,,-1.8336e-02,-4.86656
-1.8332e-02,0.406219,5.27734,,-1.8332e-02,-4.87406
-1.8328e-02,0.405594,5.28359,,-1.8328e-02,-4.87156
-1.8324e-02,0.405531,5.28125,,-1.8324e-02,-4.86375
-1.8320e-02,0.406062,5.27891,,-1.8320e-02,-4.86781
-1.8316e-02,0.406156,5.27578,,-1.8316e-02,-4.86969
-1.8312e-02,0.405813,5.27344,,-1.8312e-02,-4.86344
-1.8308e-02,0.405344,5.28125,,-1.8308e-02,-4.86563
-1.8304e-02,0.40525,5.27344,,-1.8304e-02,-4.86437
-1.8300e-02,0.405406,5.27578,,-1.8300e-02,-4.86344
-1.8296e-02,0.4055,5.27344,,-1.8296e-02,-4.85813
-1.8292e-02,0.405438,5.27344,,-1.8292e-02,-4.85875
-1.8288e-02,0.405406,5.26484,,-1.8288e-02,-4.85
-1.8284e-02,0.405344,5.26484,,-1.8284e-02,-4.8525
-1.8280e-02,0.405406,5.26172,,-1.8280e-02,-4.85688
-1.8276e-02,0.405281,5.25937,,-1.8276e-02,-4.85719
-1.8272e-02,0.404937,5.26172,,-1.8272e-02,-4.85094
-1.8268e-02,0.404937,5.25703,,-1.8268e-02,-4.85469
-1.8264e-02,0.404844,5.25859,,-1.8264e-02,-4.85438
-1.8260e-02,0.405188,5.25937,,-1.8260e-02,-4.85313
-1.8256e-02,0.404937,5.25703,,-1.8256e-02,-4.85281
-1.8252e-02,0.403969,5.25156,,-1.8252e-02,-4.85125
-1.8248e-02,0.404375,5.24922,,-1.8248e-02,-4.84875
-1.8244e-02,0.404375,5.25156,,-1.8244e-02,-4.85125
-1.8240e-02,0.403875,5.25312,,-1.8240e-02,-4.84531
-1.8236e-02,0.403656,5.25078,,-1.8236e-02,-4.835
-1.8232e-02,0.403469,5.24844,,-1.8232e-02,-4.84031
-1.8228e-02,0.403563,5.25156,,-1.8228e-02,-4.84156
-1.8224e-02,0.403375,5.24922,,-1.8224e-02,-4.84187
-1.8220e-02,0.40325,5.24922,,-1.8220e-02,-4.835
-1.8216e-02,0.402687,5.24922,,-1.8216e-02,-4.83594
-1.8212e-02,0.402813,5.25156,,-1.8212e-02,-4.83375
-1.8208e-02,0.402906,5.24531,,-1.8208e-02,-4.83625
-1.8204e-02,0.403,5.23906,,-1.8204e-02,-4.83188
-1.8200e-02,0.402687,5.23516,,-1.8200e-02,-4.83281
-1.8196e-02,0.402188,5.23516,,-1.8196e-02,-4.83625
-1.8192e-02,0.402,5.23125,,-1.8192e-02,-4.83094
-1.8188e-02,0.402094,5.23516,,-1.8188e-02,-4.83312
-1.8184e-02,0.402188,5.23125,,-1.8184e-02,-4.83312
-1.8180e-02,0.401531,5.23516,,-1.8180e-02,-4.82656
-1.8176e-02,0.401438,5.22812,,-1.8176e-02,-4.82062
-1.8172e-02,0.401375,5.22812,,-1.8172e-02,-4.82219
-1.8168e-02,0.400969,5.22422,,-1.8168e-02,-4.82156
-1.8164e-02,0.400781,5.225,,-1.8164e-02,-4.82344
-1.8160e-02,0.400781,5.22422,,-1.8160e-02,-4.82344
-1.8156e-02,0.400563,5.21875,,-1.8156e-02,-4.82188
-1.8152e-02,0.400813,5.21641,,-1.8152e-02,-4.82
-1.8148e-02,0.400563,5.21406,,-1.8148e-02,-4.81
-1.8144e-02,0.40025,5.21406,,-1.8144e-02,-4.81
-1.8140e-02,0.399719,5.2125,,-1.8140e-02,-4.81187
-1.8136e-02,0.399969,5.21016,,-1.8136e-02,-4.80656
-1.8132e-02,0.399844,5.21641,,-1.8132e-02,-4.81656
-1.8128e-02,0.399813,5.21484,,-1.8128e-02,-4.81125
-1.8124e-02,0.399156,5.20859,,-1.8124e-02,-4.81062
-1.8120e-02,0.399594,5.21094,,-1.8120e-02,-4.80875
-1.8116e-02,0.399594,5.20469,,-1.8116e-02,-4.81125
-1.8112e-02,0.399438,5.20234,,-1.8112e-02,-4.80781
-1.8108e-02,0.399156,5.20234,,-1.8108e-02,-4.80375
-1.8104e-02,0.399188,5.2,,-1.8104e-02,-4.79469
-1.8100e-02,0.398594,5.19844,,-1.8100e-02,-4.79719
-1.8096e-02,0.398844,5.19219,,-1.8096e-02,-4.79781
-1.8092e-02,0.398375,5.18359,,-1.8092e-02,-4.79594
-1.8088e-02,0.397813,5.18984,,-1.8088e-02,-4.79125
-1.8084e-02,0.397531,5.18437,,-1.8084e-02,-4.79188
-1.8080e-02,0.397406,5.18594,,-1.8080e-02,-4.78406
-1.8076e-02,0.397469,5.18594,,-1.8076e-02,-4.78688
-1.8072e-02,0.396906,5.17969,,-1.8072e-02,-4.78469
-1.8068e-02,0.396813,5.18437,,-1.8068e-02,-4.78031
-1.8064e-02,0.396563,5.17422,,-1.8064e-02,-4.77906
-1.8060e-02,0.39575,5.17422,,-1.8060e-02,-4.77313
-1.8056e-02,0.396344,5.16953,,-1.8056e-02,-4.77188
-1.8052e-02,0.396156,5.16172,,-1.8052e-02,-4.76813
-1.8048e-02,0.395531,5.16016,,-1.8048e-02,-4.76719
-1.8044e-02,0.395281,5.15547,,-1.8044e-02,-4.7675
-1.8040e-02,0.395344,5.15547,,-1.8040e-02,-4.76687
-1.8036e-02,0.394937,5.15781,,-1.8036e-02,-4.75812
-1.8032e-02,0.394062,5.15391,,-1.8032e-02,-4.75938
-1.8028e-02,0.394437,5.14766,,-1.8028e-02,-4.75344
-1.8024e-02,0.394437,5.14687,,-1.8024e-02,-4.75781
-1.8020e-02,0.394312,5.14297,,-1.8020e-02,-4.74625
-1.8016e-02,0.393656,5.14297,,-1.8016e-02,-4.74594
-1.8012e-02,0.393406,5.14141,,-1.8012e-02,-4.74406
-1.8008e-02,0.392937,5.13281,,-1.8008e-02,-4.74437
-1.8004e-02,0.393406,5.13359,,-1.8004e-02,-4.74094
-1.8000e-02,0.393156,5.12891,,-1.8000e-02,-4.735
-1.7996e-02,0.392125,5.12734,,-1.7996e-02,-4.73469
-1.7992e-02,0.391437,5.12344,,-1.7992e-02,-4.73094
-1.7988e-02,0.391469,5.12734,,-1.7988e-02,-4.7325
-1.7984e-02,0.391312,5.12109,,-1.7984e-02,-4.72625
-1.7980e-02,0.391062,5.11719,,-1.7980e-02,-4.72625
-1.7976e-02,0.390813,5.11328,,-1.7976e-02,-4.71406
-1.7972e-02,0.390563,5.10703,,-1.7972e-02,-4.71656
-1.7968e-02,0.3905,5.10234,,-1.7968e-02,-4.715
-1.7964e-02,0.38975,5.09844,,-1.7964e-02,-4.71156
-1.7960e-02,0.389844,5.09453,,-1.7960e-02,-4.7125
-1.7956e-02,0.389437,5.09844,,-1.7956e-02,-4.70531
-1.7952e-02,0.389281,5.08828,,-1.7952e-02,-4.70312
-1.7948e-02,0.388531,5.08906,,-1.7948e-02,-4.70344
-1.7944e-02,0.387625,5.07656,,-1.7944e-02,-4.69344
-1.7940e-02,0.386656,5.07187,,-1.7940e-02,-4.68094
-1.7936e-02,0.386312,5.06641,,-1.7936e-02,-4.67
-1.7932e-02,0.386,5.05625,,-1.7932e-02,-4.67406
-1.7928e-02,0.385844,5.05625,,-1.7928e-02,-4.66844
-1.7924e-02,0.384781,5.05,,-1.7924e-02,-4.66125
-1.7920e-02,0.384875,5.05156,,-1.7920e-02,-4.6575
-1.7916e-02,0.384406,5.04844,,-1.7916e-02,-4.65094
-1.7912e-02,0.384125,5.03516,,-1.7912e-02,-4.65375
-1.7908e-02,0.384,5.03984,,-1.7908e-02,-4.64875
-1.7904e-02,0.383719,5.03516,,-1.7904e-02,-4.64438
-1.7900e-02,0.383188,5.03125,,-1.7900e-02,-4.64031
-1.7896e-02,0.382938,5.02734,,-1.7896e-02,-4.64219
-1.7892e-02,0.382344,5.02344,,-1.7892e-02,-4.6375
-1.7888e-02,0.381625,5.02109,,-1.7888e-02,-4.63781
-1.7884e-02,0.381125,5.01797,,-1.7884e-02,-4.64187
-1.7880e-02,0.380656,5.025,,-1.7880e-02,-4.64
-1.7876e-02,0.381719,5.01719,,-1.7876e-02,-4.63281
-1.7872e-02,0.381687,5.01484,,-1.7872e-02,-4.62531
-1.7868e-02,0.381375,5.00781,,-1.7868e-02,-4.62938
-1.7864e-02,0.380625,5.00703,,-1.7864e-02,-4.62969
-1.7860e-02,0.380875,5.00312,,-1.7860e-02,-4.61875
-1.7856e-02,0.380719,5.00312,,-1.7856e-02,-4.61531
-1.7852e-02,0.380906,4.99766,,-1.7852e-02,-4.61813
-1.7848e-02,0.380219,4.99766,,-1.7848e-02,-4.61563
-1.7844e-02,0.379094,4.98672,,-1.7844e-02,-4.60906
-1.7840e-02,0.378875,4.98281,,-1.7840e-02,-4.60688
-1.7836e-02,0.378531,4.97422,,-1.7836e-02,-4.59906
-1.7832e-02,0.378062,4.96875,,-1.7832e-02,-4.59719
-1.7828e-02,0.377375,4.96484,,-1.7828e-02,-4.58969
-1.7824e-02,0.37675,4.9625,,-1.7824e-02,-4.59187
-1.7820e-02,0.376594,4.95859,,-1.7820e-02,-4.58063
-1.7816e-02,0.376344,4.95234,,-1.7816e-02,-4.58094
-1.7812e-02,0.376406,4.95234,,-1.7812e-02,-4.57125
-1.7808e-02,0.375469,4.94687,,-1.7808e-02,-4.57125
-1.7804e-02,0.374812,4.95,,-1.7804e-02,-4.56313
-1.7800e-02,0.374812,4.93984,,-1.7800e-02,-4.55906
-1.7796e-02,0.374219,4.93828,,-1.7796e-02,-4.56406
-1.7792e-02,0.374062,4.93437,,-1.7792e-02,-4.55781
-1.7788e-02,0.373844,4.92969,,-1.7788e-02,-4.55187
-1.7784e-02,0.373812,4.92344,,-1.7784e-02,-4.55531
-1.7780e-02,0.373344,4.91641,,-1.7780e-02,-4.54281
-1.7776e-02,0.373031,4.90625,,-1.7776e-02,-4.54094
-1.7772e-02,0.372094,4.90547,,-1.7772e-02,-4.53469
-1.7768e-02,0.371625,4.9,,-1.7768e-02,-4.52656
-1.7764e-02,0.370875,4.89609,,-1.7764e-02,-4.51938
-1.7760e-02,0.370156,4.88281,,-1.7760e-02,-4.51594
-1.7756e-02,0.369844,4.87734,,-1.7756e-02,-4.50719
-1.7752e-02,0.369031,4.87266,,-1.7752e-02,-4.49812
-1.7748e-02,0.368719,4.86719,,-1.7748e-02,-4.49469
-1.7744e-02,0.368531,4.86094,,-1.7744e-02,-4.49125
-1.7740e-02,0.368375,4.85234,,-1.7740e-02,-4.48313
-1.7736e-02,0.367625,4.85234,,-1.7736e-02,-4.47938
-1.7732e-02,0.366938,4.84687,,-1.7732e-02,-4.47687
-1.7728e-02,0.366656,4.84219,,-1.7728e-02,-4.47156
-1.7724e-02,0.3665,4.83437,,-1.7724e-02,-4.46438
-1.7720e-02,0.366031,4.83516,,-1.7720e-02,-4.46656
-1.7716e-02,0.365625,4.82656,,-1.7716e-02,-4.46031
-1.7712e-02,0.365594,4.82422,,-1.7712e-02,-4.45281
-1.7708e-02,0.364875,4.82187,,-1.7708e-02,-4.45344
-1.7704e-02,0.364406,4.81641,,-1.7704e-02,-4.44313
-1.7700e-02,0.364219,4.8125,,-1.7700e-02,-4.44562
-1.7696e-02,0.364,4.80625,,-1.7696e-02,-4.44062
-1.7692e-02,0.363344,4.79453,,-1.7692e-02,-4.435
-1.7688e-02,0.362781,4.79453,,-1.7688e-02,-4.42938
-1.7684e-02,0.362531,4.7875,,-1.7684e-02,-4.42344
-1.7680e-02,0.362125,4.78203,,-1.7680e-02,-4.41531
-1.7676e-02,0.361969,4.77734,,-1.7676e-02,-4.41188
-1.7672e-02,0.361125,4.76562,,-1.7672e-02,-4.41312
-1.7668e-02,0.360906,4.75937,,-1.7668e-02,-4.40281
-1.7664e-02,0.360031,4.75547,,-1.7664e-02,-4.40188
-1.7660e-02,0.359625,4.74922,,-1.7660e-02,-4.39375
-1.7656e-02,0.359187,4.74062,,-1.7656e-02,-4.38156
-1.7652e-02,0.358406,4.73672,,-1.7652e-02,-4.3825
-1.7648e-02,0.358062,4.73516,,-1.7648e-02,-4.37375
-1.7644e-02,0.3575,4.73047,,-1.7644e-02,-4.37344
-1.7640e-02,0.3565,4.72656,,-1.7640e-02,-4.36906
-1.7636e-02,0.356031,4.71484,,-1.7636e-02,-4.35969
-1.7632e-02,0.355781,4.71484,,-1.7632e-02,-4.35469
-1.7628e-02,0.355281,4.71016,,-1.7628e-02,-4.34781
-1.7624e-02,0.353531,4.70625,,-1.7624e-02,-4.34219
-1.7620e-02,0.35375,4.68203,,-1.7620e-02,-4.33094
-1.7616e-02,0.353187,4.67656,,-1.7616e-02,-4.325
-1.7612e-02,0.352594,4.66797,,-1.7612e-02,-4.31187
-1.7608e-02,0.3515,4.6625,,-1.7608e-02,-4.30813
-1.7604e-02,0.351062,4.66016,,-1.7604e-02,-4.30438
-1.7600e-02,0.350594,4.65547,,-1.7600e-02,-4.29844
-1.7596e-02,0.350156,4.64609,,-1.7596e-02,-4.29781
-1.7592e-02,0.349625,4.64375,,-1.7592e-02,-4.29156
-1.7588e-02,0.349469,4.65,,-1.7588e-02,-4.295
-1.7584e-02,0.349844,4.64375,,-1.7584e-02,-4.285
-1.7580e-02,0.349031,4.63516,,-1.7580e-02,-4.27969
-1.7576e-02,0.348625,4.62969,,-1.7576e-02,-4.27906
-1.7572e-02,0.348,4.62578,,-1.7572e-02,-4.26906
-1.7568e-02,0.347344,4.61875,,-1.7568e-02,-4.26687
-1.7564e-02,0.346531,4.61172,,-1.7564e-02,-4.26781
-1.7560e-02,0.346125,4.60547,,-1.7560e-02,-4.25844
-1.7556e-02,0.346031,4.59531,,-1.7556e-02,-4.24906
-1.7552e-02,0.3445,4.59453,,-1.7552e-02,-4.24594
-1.7548e-02,0.344,4.58828,,-1.7548e-02,-4.24344
-1.7544e-02,0.343531,4.58125,,-1.7544e-02,-4.23438
-1.7540e-02,0.342938,4.57422,,-1.7540e-02,-4.22906
-1.7536e-02,0.342219,4.56875,,-1.7536e-02,-4.22469
-1.7532e-02,0.34175,4.56094,,-1.7532e-02,-4.215
-1.7528e-02,0.341,4.55469,,-1.7528e-02,-4.21281
-1.7524e-02,0.340938,4.54609,,-1.7524e-02,-4.20312
-1.7520e-02,0.340594,4.54609,,-1.7520e-02,-4.19625
-1.7516e-02,0.339625,4.53828,,-1.7516e-02,-4.1875
-1.7512e-02,0.339125,4.53594,,-1.7512e-02,-4.18844
-1.7508e-02,0.338625,4.52031,,-1.7508e-02,-4.18313
-1.7504e-02,0.338156,4.51016,,-1.7504e-02,-4.16969
-1.7500e-02,0.337406,4.50312,,-1.7500e-02,-4.16625
-1.7496e-02,0.336625,4.49687,,-1.7496e-02,-4.16094
-1.7492e-02,0.335562,4.48984,,-1.7492e-02,-4.15781
-1.7488e-02,0.335156,4.48672,,-1.7488e-02,-4.15375
-1.7484e-02,0.334812,4.48125,,-1.7484e-02,-4.14219
-1.7480e-02,0.33425,4.47266,,-1.7480e-02,-4.13719
-1.7476e-02,0.333281,4.46641,,-1.7476e-02,-4.135
-1.7472e-02,0.333094,4.45859,,-1.7472e-02,-4.13
-1.7468e-02,0.332625,4.45234,,-1.7468e-02,-4.12188
-1.7464e-02,0.331906,4.44687,,-1.7464e-02,-4.12031
-1.7460e-02,0.331344,4.44062,,-1.7460e-02,-4.11062
-1.7456e-02,0.330187,4.42891,,-1.7456e-02,-4.10469
-1.7452e-02,0.329562,4.42422,,-1.7452e-02,-4.1025
-1.7448e-02,0.328469,4.41875,,-1.7448e-02,-4.08938
-1.7444e-02,0.328219,4.41406,,-1.7444e-02,-4.08156
-1.7440e-02,0.326781,4.40547,,-1.7440e-02,-4.07344
-1.7436e-02,0.325906,4.39375,,-1.7436e-02,-4.07
-1.7432e-02,0.325562,4.38984,,-1.7432e-02,-4.06187
-1.7428e-02,0.325219,4.38125,,-1.7428e-02,-4.05063
-1.7424e-02,0.324094,4.37969,,-1.7424e-02,-4.04688
-1.7420e-02,0.324,4.36719,,-1.7420e-02,-4.04281
-1.7416e-02,0.323531,4.36094,,-1.7416e-02,-4.03563
-1.7412e-02,0.323125,4.35312,,-1.7412e-02,-4.02906
-1.7408e-02,0.32225,4.34297,,-1.7408e-02,-4.02187
-1.7404e-02,0.321344,4.33437,,-1.7404e-02,-4.01906
-1.7400e-02,0.319969,4.33281,,-1.7400e-02,-4.01094
-1.7396e-02,0.318594,4.31875,,-1.7396e-02,-3.99562
-1.7392e-02,0.318312,4.30469,,-1.7392e-02,-3.98625
-1.7388e-02,0.317344,4.28984,,-1.7388e-02,-3.97438
-1.7384e-02,0.316375,4.28203,,-1.7384e-02,-3.96656
-1.7380e-02,0.315875,4.27656,,-1.7380e-02,-3.96781
-1.7376e-02,0.315719,4.27344,,-1.7376e-02,-3.96406
-1.7372e-02,0.315344,4.27422,,-1.7372e-02,-3.96687
-1.7368e-02,0.315344,4.26641,,-1.7368e-02,-3.95281
-1.7364e-02,0.31425,4.26328,,-1.7364e-02,-3.94563
-1.7360e-02,0.313688,4.25625,,-1.7360e-02,-3.9425
-1.7356e-02,0.313187,4.24766,,-1.7356e-02,-3.93844
-1.7352e-02,0.312219,4.24141,,-1.7352e-02,-3.92687
-1.7348e-02,0.311156,4.23906,,-1.7348e-02,-3.91969
-1.7344e-02,0.310625,4.225,,-1.7344e-02,-3.91219
-1.7340e-02,0.310125,4.21719,,-1.7340e-02,-3.90469
-1.7336e-02,0.309469,4.20937,,-1.7336e-02,-3.89813
-1.7332e-02,0.308719,4.20078,,-1.7332e-02,-3.89062
-1.7328e-02,0.30775,4.19219,,-1.7328e-02,-3.885
-1.7324e-02,0.307031,4.18906,,-1.7324e-02,-3.87969
-1.7320e-02,0.306625,4.17891,,-1.7320e-02,-3.86656
-1.7316e-02,0.305562,4.16484,,-1.7316e-02,-3.86187
-1.7312e-02,0.304688,4.16641,,-1.7312e-02,-3.84906
-1.7308e-02,0.304031,4.15625,,-1.7308e-02,-3.84563
-1.7304e-02,0.303219,4.14375,,-1.7304e-02,-3.8425
-1.7300e-02,0.30225,4.13359,,-1.7300e-02,-3.82969
-1.7296e-02,0.301687,4.12422,,-1.7296e-02,-3.82281
-1.7292e-02,0.301031,4.11562,,-1.7292e-02,-3.81125
-1.7288e-02,0.299406,4.10703,,-1.7288e-02,-3.80844
-1.7284e-02,0.298813,4.09922,,-1.7284e-02,-3.79813
-1.7280e-02,0.297875,4.09297,,-1.7280e-02,-3.78875
-1.7276e-02,0.297687,4.0875,,-1.7276e-02,-3.78531
-1.7272e-02,0.296813,4.07891,,-1.7272e-02,-3.78313
-1.7268e-02,0.29625,4.07031,,-1.7268e-02,-3.77844
-1.7264e-02,0.2955,4.06328,,-1.7264e-02,-3.76438
-1.7260e-02,0.294906,4.05312,,-1.7260e-02,-3.75344
-1.7256e-02,0.294094,4.04609,,-1.7256e-02,-3.75313
-1.7252e-02,0.293063,4.03672,,-1.7252e-02,-3.74094
-1.7248e-02,0.292594,4.03203,,-1.7248e-02,-3.7375
-1.7244e-02,0.291844,4.02266,,-1.7244e-02,-3.73156
-1.7240e-02,0.290719,4.01172,,-1.7240e-02,-3.71937
-1.7236e-02,0.289906,4.00547,,-1.7236e-02,-3.71969
-1.7232e-02,0.289219,4.00625,,-1.7232e-02,-3.71063
-1.7228e-02,0.288656,3.98906,,-1.7228e-02,-3.7025
-1.7224e-02,0.287844,3.97734,,-1.7224e-02,-3.70219
-1.7220e-02,0.286781,3.97187,,-1.7220e-02,-3.68812
-1.7216e-02,0.285969,3.96875,,-1.7216e-02,-3.68125
-1.7212e-02,0.284781,3.95937,,-1.7212e-02,-3.67656
-1.7208e-02,0.283375,3.94453,,-1.7208e-02,-3.66375
-1.7204e-02,0.28275,3.93281,,-1.7204e-02,-3.65219
-1.7200e-02,0.281781,3.925,,-1.7200e-02,-3.64656
-1.7196e-02,0.280719,3.91641,,-1.7196e-02,-3.63906
-1.7192e-02,0.279906,3.91484,,-1.7192e-02,-3.63844
-1.7188e-02,0.280156,3.90625,,-1.7188e-02,-3.64031
-1.7184e-02,0.279312,3.90781,,-1.7184e-02,-3.62438
-1.7180e-02,0.277937,3.89609,,-1.7180e-02,-3.61375
-1.7176e-02,0.277469,3.88828,,-1.7176e-02,-3.60844
-1.7172e-02,0.27675,3.87812,,-1.7172e-02,-3.60719
-1.7168e-02,0.275656,3.87344,,-1.7168e-02,-3.59625
-1.7164e-02,0.275,3.86562,,-1.7164e-02,-3.5875
-1.7160e-02,0.274062,3.85547,,-1.7160e-02,-3.57781
-1.7156e-02,0.273656,3.84922,,-1.7156e-02,-3.57437
-1.7152e-02,0.273062,3.84141,,-1.7152e-02,-3.56406
-1.7148e-02,0.272,3.83125,,-1.7148e-02,-3.55781
-1.7144e-02,0.270969,3.82656,,-1.7144e-02,-3.55187
-1.7140e-02,0.270219,3.8125,,-1.7140e-02,-3.53625
-1.7136e-02,0.269406,3.79844,,-1.7136e-02,-3.535
-1.7132e-02,0.268937,3.79219,,-1.7132e-02,-3.52219
-1.7128e-02,0.267719,3.78437,,-1.7128e-02,-3.515
-1.7124e-02,0.266406,3.77812,,-1.7124e-02,-3.50531
-1.7120e-02,0.265656,3.76641,,-1.7120e-02,-3.49844
-1.7116e-02,0.265188,3.75859,,-1.7116e-02,-3.4875
-1.7112e-02,0.264281,3.74844,,-1.7112e-02,-3.48625
-1.7108e-02,0.26325,3.74766,,-1.7108e-02,-3.48062
