Model,MSO3012
Firmware Version,2.40

Waveform Type,ANALOG,,,Waveform Type,ANALOG
Point Format,Y,,,Point Format,Y
Horizontal Units,s,,,Horizontal Units,s
Horizontal Scale,0.004,,,Horizontal Scale,0.004
Horizontal Delay,0,,,Horizontal Delay,0
Sample Interval,4e-06,,,Sample Interval,4e-06
Record Length,10000,,,Record Length,10000
Gating,0.0% to 100.0%,,,Gating,0.0% to 100.0%
Probe Attenuation,1,,,Probe Attenuation,1
Vertical Units,V,,,Vertical Units,V
Vertical Offset,0,,,Vertical Offset,0
Vertical Scale,2,,,Vertical Scale,1
Vertical Position,0,,,Vertical Position,0
,,,,,
,,,,,
,,,,,
Label,,,,Label,
TIME,CH1,CH2,,TIME,"MATH<CH1-CH2>"
-1.8832e-02,-1.36813,1.40469,,-1.8832e-02,-2.76594
-1.8828e-02,-1.36594,1.40563,,-1.8828e-02,-2.76375
-1.8824e-02,-1.36813,1.40375,,-1.8824e-02,-2.76938
-1.8820e-02,-1.3675,1.40375,,-1.8820e-02,-2.7675
-1.8816e-02,-1.36438,1.4025,,-1.8816e-02,-2.77
-1.8812e-02,-1.365,1.40469,,-1.8812e-02,-2.7725
-1.8808e-02,-1.36563,1.40563,,-1.8808e-02,-2.76812
-1.8804e-02,-1.36438,1.40375,,-1.8804e-02,-2.7675
-1.8800e-02,-1.365,1.40406,,-1.8800e-02,-2.77281
-1.8796e-02,-1.36563,1.40312,,-1.8796e-02,-2.77062
-1.8792e-02,-1.36344,1.40469,,-1.8792e-02,-2.77156
-1.8788e-02,-1.3625,1.40719,,-1.8788e-02,-2.76875
-1.8784e-02,-1.36156,1.40719,,-1.8784e-02,-2.77188
-1.8780e-02,-1.36438,1.40469,,-1.8780e-02,-2.775
-1.8776e-02,-1.36438,1.405,,-1.8776e-02,-2.77312
-1.8772e-02,-1.36563,1.40563,,-1.8772e-02,-2.77219
-1.8768e-02,-1.36187,1.40563,,-1.8768e-02,-2.76906
-1.8764e-02,-1.36813,1.405,,-1.8764e-02,-2.77062
-1.8760e-02,-1.36594,1.40406,,-1.8760e-02,-2.77094
-1.8756e-02,-1.36438,1.405,,-1.8756e-02,-2.77156
-1.8752e-02,-1.36656,1.405,,-1.8752e-02,-2.77062
-1.8748e-02,-1.3675,1.405,,-1.8748e-02,-2.77188
-1.8744e-02,-1.36906,1.40625,,-1.8744e-02,-2.77031
-1.8740e-02,-1.36844,1.40656,,-1.8740e-02,-2.76781
-1.8736e-02,-1.36719,1.40875,,-1.8736e-02,-2.77125
-1.8732e-02,-1.365,1.40781,,-1.8732e-02,-2.76656
-1.8728e-02,-1.3675,1.40906,,-1.8728e-02,-2.76969
-1.8724e-02,-1.36844,1.40656,,-1.8724e-02,-2.7675
-1.8720e-02,-1.36438,1.40813,,-1.8720e-02,-2.77062
-1.8716e-02,-1.36156,1.40375,,-1.8716e-02,-2.76906
-1.8712e-02,-1.36406,1.40563,,-1.8712e-02,-2.77375
-1.8708e-02,-1.36344,1.40625,,-1.8708e-02,-2.76969
-1.8704e-02,-1.36563,1.40469,,-1.8704e-02,-2.77125
-1.8700e-02,-1.36344,1.40656,,-1.8700e-02,-2.77312
-1.8696e-02,-1.3625,1.40469,,-1.8696e-02,-2.77312
-1.8692e-02,-1.36312,1.40469,,-1.8692e-02,-2.76906
-1.8688e-02,-1.36438,1.40563,,-1.8688e-02,-2.77156
-1.8684e-02,-1.36156,1.40563,,-1.8684e-02,-2.77344
-1.8680e-02,-1.36312,1.40312,,-1.8680e-02,-2.7725
-1.8676e-02,-1.36187,1.40406,,-1.8676e-02,-2.77406
-1.8672e-02,-1.36406,1.40406,,-1.8672e-02,-2.77594
-1.8668e-02,-1.36187,1.40406,,-1.8668e-02,-2.77219
-1.8664e-02,-1.36,1.40469,,-1.8664e-02,-2.76906
-1.8660e-02,-1.35906,1.4025,,-1.8660e-02,-2.77125
-1.8656e-02,-1.36094,1.40219,,-1.8656e-02,-2.77438
-1.8652e-02,-1.36187,1.4025,,-1.8652e-02,-2.77813
-1.8648e-02,-1.36094,1.40219,,-1.8648e-02,-2.77219
-1.8644e-02,-1.36156,1.40219,,-1.8644e-02,-2.77125
-1.8640e-02,-1.36187,1.40156,,-1.8640e-02,-2.77031
-1.8636e-02,-1.36187,1.40375,,-1.8636e-02,-2.775
-1.8632e-02,-1.36156,1.40406,,-1.8632e-02,-2.77062
-1.8628e-02,-1.36187,1.40312,,-1.8628e-02,-2.77125
-1.8624e-02,-1.36187,1.4025,,-1.8624e-02,-2.77375
-1.8620e-02,-1.36187,1.40312,,-1.8620e-02,-2.77156
-1.8616e-02,-1.36438,1.40375,,-1.8616e-02,-2.77344
-1.8612e-02,-1.36187,1.40406,,-1.8612e-02,-2.76906
-1.8608e-02,-1.3625,1.40312,,-1.8608e-02,-2.765
-1.8604e-02,-1.3625,1.405,,-1.8604e-02,-2.77219
-1.8600e-02,-1.36406,1.40563,,-1.8600e-02,-2.77281
-1.8596e-02,-1.3625,1.405,,-1.8596e-02,-2.77219
-1.8592e-02,-1.36031,1.40563,,-1.8592e-02,-2.77
-1.8588e-02,-1.36,1.40656,,-1.8588e-02,-2.77
-1.8584e-02,-1.36031,1.40656,,-1.8584e-02,-2.76938
-1.8580e-02,-1.36344,1.40563,,-1.8580e-02,-2.77125
-1.8576e-02,-1.36031,1.40563,,-1.8576e-02,-2.77094
-1.8572e-02,-1.36156,1.405,,-1.8572e-02,-2.76969
-1.8568e-02,-1.36438,1.40719,,-1.8568e-02,-2.77031
-1.8564e-02,-1.36406,1.40469,,-1.8564e-02,-2.77031
-1.8560e-02,-1.365,1.40656,,-1.8560e-02,-2.76875
-1.8556e-02,-1.36094,1.405,,-1.8556e-02,-2.76469
-1.8552e-02,-1.36344,1.40406,,-1.8552e-02,-2.76688
-1.8548e-02,-1.36312,1.40406,,-1.8548e-02,-2.77156
-1.8544e-02,-1.36563,1.405,,-1.8544e-02,-2.77125
-1.8540e-02,-1.365,1.40469,,-1.8540e-02,-2.77188
-1.8536e-02,-1.36344,1.40656,,-1.8536e-02,-2.76938
-1.8532e-02,-1.365,1.40781,,-1.8532e-02,-2.77031
-1.8528e-02,-1.365,1.40781,,-1.8528e-02,-2.76938
-1.8524e-02,-1.36187,1.40813,,-1.8524e-02,-2.77188
-1.8520e-02,-1.36156,1.40719,,-1.8520e-02,-2.76594
-1.8516e-02,-1.35781,1.40906,,-1.8516e-02,-2.76906
-1.8512e-02,-1.35906,1.40969,,-1.8512e-02,-2.76844
-1.8508e-02,-1.36156,1.41219,,-1.8508e-02,-2.76906
-1.8504e-02,-1.35781,1.41437,,-1.8504e-02,-2.76812
-1.8500e-02,-1.35625,1.41125,,-1.8500e-02,-2.76906
-1.8496e-02,-1.35281,1.41219,,-1.8496e-02,-2.76812
-1.8492e-02,-1.35375,1.41531,,-1.8492e-02,-2.76688
-1.8488e-02,-1.35187,1.41594,,-1.8488e-02,-2.76812
-1.8484e-02,-1.34688,1.41844,,-1.8484e-02,-2.77125
-1.8480e-02,-1.34563,1.42188,,-1.8480e-02,-2.7675
-1.8476e-02,-1.34219,1.42437,,-1.8476e-02,-2.77094
-1.8472e-02,-1.34,1.43,,-1.8472e-02,-2.76656
-1.8468e-02,-1.33656,1.435,,-1.8468e-02,-2.76594
-1.8464e-02,-1.32937,1.43969,,-1.8464e-02,-2.76469
-1.8460e-02,-1.3225,1.44437,,-1.8460e-02,-2.76344
-1.8456e-02,-1.32031,1.44969,,-1.8456e-02,-2.76531
-1.8452e-02,-1.31219,1.45656,,-1.8452e-02,-2.76594
-1.8448e-02,-1.30406,1.46344,,-1.8448e-02,-2.76906
-1.8444e-02,-1.29531,1.46969,,-1.8444e-02,-2.76594
-1.8440e-02,-1.28844,1.47625,,-1.8440e-02,-2.76812
-1.8436e-02,-1.28063,1.48687,,-1.8436e-02,-2.76719
-1.8432e-02,-1.27406,1.49156,,-1.8432e-02,-2.76313
-1.8428e-02,-1.26406,1.5025,,-1.8428e-02,-2.76438
-1.8424e-02,-1.25844,1.51188,,-1.8424e-02,-2.76313
-1.8420e-02,-1.24625,1.52188,,-1.8420e-02,-2.7675
-1.8416e-02,-1.23969,1.53313,,-1.8416e-02,-2.76969
-1.8412e-02,-1.23156,1.54031,,-1.8412e-02,-2.77219
-1.8408e-02,-1.21938,1.55188,,-1.8408e-02,-2.77031
-1.8404e-02,-1.20969,1.56,,-1.8404e-02,-2.76969
-1.8400e-02,-1.20562,1.56812,,-1.8400e-02,-2.77219
-1.8396e-02,-1.19781,1.58031,,-1.8396e-02,-2.77344
-1.8392e-02,-1.18938,1.58906,,-1.8392e-02,-2.77312
-1.8388e-02,-1.17875,1.59875,,-1.8388e-02,-2.77844
-1.8384e-02,-1.17,1.60969,,-1.8384e-02,-2.77531
-1.8380e-02,-1.16094,1.62,,-1.8380e-02,-2.78031
-1.8376e-02,-1.15063,1.62969,,-1.8376e-02,-2.77875
-1.8372e-02,-1.14062,1.64187,,-1.8372e-02,-2.77781
-1.8368e-02,-1.1275,1.65187,,-1.8368e-02,-2.77719
-1.8364e-02,-1.11938,1.66156,,-1.8364e-02,-2.77937
-1.8360e-02,-1.11,1.66813,,-1.8360e-02,-2.77469
-1.8356e-02,-1.10156,1.68031,,-1.8356e-02,-2.77781
-1.8352e-02,-1.09094,1.69156,,-1.8352e-02,-2.77312
-1.8348e-02,-1.08,1.70125,,-1.8348e-02,-2.77656
-1.8344e-02,-1.07406,1.70969,,-1.8344e-02,-2.7775
-1.8340e-02,-1.05781,1.72063,,-1.8340e-02,-2.77813
-1.8336e-02,-1.04906,1.73156,,-1.8336e-02,-2.77906
-1.8332e-02,-1.03687,1.74094,,-1.8332e-02,-2.77719
-1.8328e-02,-1.03406,1.75156,,-1.8328e-02,-2.77906
-1.8324e-02,-1.02469,1.75844,,-1.8324e-02,-2.77937
-1.8320e-02,-1.01156,1.76625,,-1.8320e-02,-2.77937
-1.8316e-02,-1,1.77687,,-1.8316e-02,-2.78187
-1.8312e-02,-0.99125,1.79063,,-1.8312e-02,-2.78094
-1.8308e-02,-0.981563,1.80188,,-1.8308e-02,-2.77813
-1.8304e-02,-0.973125,1.81,,-1.8304e-02,-2.78187
-1.8300e-02,-0.959375,1.82062,,-1.8300e-02,-2.78219
-1.8296e-02,-0.948125,1.83156,,-1.8296e-02,-2.78187
-1.8292e-02,-0.937813,1.84031,,-1.8292e-02,-2.78281
-1.8288e-02,-0.929375,1.855,,-1.8288e-02,-2.78469
-1.8284e-02,-0.920312,1.86375,,-1.8284e-02,-2.78469
-1.8280e-02,-0.908125,1.87438,,-1.8280e-02,-2.78156
-1.8276e-02,-0.897813,1.88312,,-1.8276e-02,-2.78187
-1.8272e-02,-0.890313,1.89156,,-1.8272e-02,-2.78344
-1.8268e-02,-0.882188,1.90187,,-1.8268e-02,-2.78281
-1.8264e-02,-0.868437,1.91031,,-1.8264e-02,-2.78438
-1.8260e-02,-0.860625,1.9175,,-1.8260e-02,-2.78438
-1.8256e-02,-0.851562,1.92406,,-1.8256e-02,-2.78438
-1.8252e-02,-0.845,1.93437,,-1.8252e-02,-2.78656
-1.8248e-02,-0.832813,1.94594,,-1.8248e-02,-2.78719
-1.8244e-02,-0.81875,1.95969,,-1.8244e-02,-2.7875
-1.8240e-02,-0.809375,1.96719,,-1.8240e-02,-2.78625
-1.8236e-02,-0.797813,1.9775,,-1.8236e-02,-2.79
-1.8232e-02,-0.78875,1.98719,,-1.8232e-02,-2.78594
-1.8228e-02,-0.778438,1.99875,,-1.8228e-02,-2.78438
-1.8224e-02,-0.770313,2.00937,,-1.8224e-02,-2.78688
-1.8220e-02,-0.760625,2.01844,,-1.8220e-02,-2.78938
-1.8216e-02,-0.753125,2.03031,,-1.8216e-02,-2.78875
-1.8212e-02,-0.7425,2.04094,,-1.8212e-02,-2.78281
-1.8208e-02,-0.73125,2.04906,,-1.8208e-02,-2.78438
-1.8204e-02,-0.72125,2.05875,,-1.8204e-02,-2.78187
-1.8200e-02,-0.711875,2.06937,,-1.8200e-02,-2.78281
-1.8196e-02,-0.706875,2.07688,,-1.8196e-02,-2.78125
-1.8192e-02,-0.692813,2.0875,,-1.8192e-02,-2.78
-1.8188e-02,-0.684063,2.09938,,-1.8188e-02,-2.77875
-1.8184e-02,-0.676563,2.10594,,-1.8184e-02,-2.77719
-1.8180e-02,-0.668438,2.115,,-1.8180e-02,-2.78281
-1.8176e-02,-0.6575,2.12375,,-1.8176e-02,-2.77969
-1.8172e-02,-0.644375,2.13594,,-1.8172e-02,-2.78
-1.8168e-02,-0.634687,2.14406,,-1.8168e-02,-2.78031
-1.8164e-02,-0.627812,2.15313,,-1.8164e-02,-2.78187
-1.8160e-02,-0.616563,2.16344,,-1.8160e-02,-2.78531
-1.8156e-02,-0.608437,2.17281,,-1.8156e-02,-2.78531
-1.8152e-02,-0.599688,2.18375,,-1.8152e-02,-2.78563
-1.8148e-02,-0.59,2.19313,,-1.8148e-02,-2.78313
-1.8144e-02,-0.583438,2.20094,,-1.8144e-02,-2.78656
-1.8140e-02,-0.575937,2.20844,,-1.8140e-02,-2.79
-1.8136e-02,-0.565625,2.21719,,-1.8136e-02,-2.78656
-1.8132e-02,-0.553125,2.22781,,-1.8132e-02,-2.78656
-1.8128e-02,-0.545312,2.23844,,-1.8128e-02,-2.78625
-1.8124e-02,-0.530312,2.25062,,-1.8124e-02,-2.78719
-1.8120e-02,-0.52,2.25719,,-1.8120e-02,-2.785
-1.8116e-02,-0.51125,2.2675,,-1.8116e-02,-2.78344
-1.8112e-02,-0.507188,2.27188,,-1.8112e-02,-2.78812
-1.8108e-02,-0.503125,2.2775,,-1.8108e-02,-2.79
-1.8104e-02,-0.4925,2.28719,,-1.8104e-02,-2.79031
-1.8100e-02,-0.485,2.29688,,-1.8100e-02,-2.78812
-1.8096e-02,-0.473438,2.30688,,-1.8096e-02,-2.78656
-1.8092e-02,-0.463125,2.31875,,-1.8092e-02,-2.79094
-1.8088e-02,-0.453437,2.33,,-1.8088e-02,-2.78906
-1.8084e-02,-0.445937,2.34,,-1.8084e-02,-2.78594
-1.8080e-02,-0.434063,2.34469,,-1.8080e-02,-2.78125
-1.8076e-02,-0.423125,2.35562,,-1.8076e-02,-2.78187
-1.8072e-02,-0.415938,2.36344,,-1.8072e-02,-2.78187
-1.8068e-02,-0.410938,2.37188,,-1.8068e-02,-2.78031
-1.8064e-02,-0.399062,2.37875,,-1.8064e-02,-2.77906
-1.8060e-02,-0.388437,2.38781,,-1.8060e-02,-2.77687
-1.8056e-02,-0.379375,2.39531,,-1.8056e-02,-2.77906
-1.8052e-02,-0.36875,2.40406,,-1.8052e-02,-2.77844
-1.8048e-02,-0.3625,2.41312,,-1.8048e-02,-2.77937
-1.8044e-02,-0.349375,2.42125,,-1.8044e-02,-2.77687
-1.8040e-02,-0.340625,2.4275,,-1.8040e-02,-2.775
-1.8036e-02,-0.337188,2.43656,,-1.8036e-02,-2.77813
-1.8032e-02,-0.33,2.44375,,-1.8032e-02,-2.77625
-1.8028e-02,-0.3225,2.44969,,-1.8028e-02,-2.77469
-1.8024e-02,-0.311875,2.45531,,-1.8024e-02,-2.77375
-1.8020e-02,-0.305625,2.46344,,-1.8020e-02,-2.77469
-1.8016e-02,-0.295625,2.475,,-1.8016e-02,-2.77281
-1.8012e-02,-0.2825,2.48438,,-1.8012e-02,-2.77062
-1.8008e-02,-0.268125,2.49375,,-1.8008e-02,-2.76313
-1.8004e-02,-0.260937,2.505,,-1.8004e-02,-2.76406
-1.8000e-02,-0.25125,2.51313,,-1.8000e-02,-2.76344
-1.7996e-02,-0.242813,2.52188,,-1.7996e-02,-2.76531
-1.7992e-02,-0.23625,2.52844,,-1.7992e-02,-2.76156
-1.7988e-02,-0.2275,2.53656,,-1.7988e-02,-2.76094
-1.7984e-02,-0.22,2.54813,,-1.7984e-02,-2.76375
-1.7980e-02,-0.21375,2.55625,,-1.7980e-02,-2.76281
-1.7976e-02,-0.20375,2.5625,,-1.7976e-02,-2.76719
-1.7972e-02,-0.194062,2.56969,,-1.7972e-02,-2.76156
-1.7968e-02,-0.185,2.57906,,-1.7968e-02,-2.76094
-1.7964e-02,-0.178125,2.58688,,-1.7964e-02,-2.76187
-1.7960e-02,-0.175313,2.59813,,-1.7960e-02,-2.76656
-1.7956e-02,-0.165625,2.60312,,-1.7956e-02,-2.76594
-1.7952e-02,-0.160625,2.61031,,-1.7952e-02,-2.76656
-1.7948e-02,-0.156562,2.61313,,-1.7948e-02,-2.76594
-1.7944e-02,-0.1525,2.61844,,-1.7944e-02,-2.76938
-1.7940e-02,-0.147187,2.62531,,-1.7940e-02,-2.76844
-1.7936e-02,-0.139687,2.635,,-1.7936e-02,-2.77125
-1.7932e-02,-0.13,2.64531,,-1.7932e-02,-2.77062
-1.7928e-02,-0.125,2.65687,,-1.7928e-02,-2.77406
-1.7924e-02,-0.11625,2.66812,,-1.7924e-02,-2.77781
-1.7920e-02,-0.109063,2.67625,,-1.7920e-02,-2.78094
-1.7916e-02,-0.10375,2.68531,,-1.7916e-02,-2.785
-1.7912e-02,-0.0965625,2.69281,,-1.7912e-02,-2.78594
-1.7908e-02,-0.091875,2.69969,,-1.7908e-02,-2.78688
-1.7904e-02,-0.0878125,2.70781,,-1.7904e-02,-2.79188
-1.7900e-02,-0.08125,2.71375,,-1.7900e-02,-2.795
-1.7896e-02,-0.07625,2.72344,,-1.7896e-02,-2.79813
-1.7892e-02,-0.0671875,2.73156,,-1.7892e-02,-2.79875
-1.7888e-02,-0.0625,2.7375,,-1.7888e-02,-2.79969
-1.7884e-02,-0.0575,2.74562,,-1.7884e-02,-2.8
-1.7880e-02,-0.048125,2.75438,,-1.7880e-02,-2.80156
-1.7876e-02,-0.04125,2.76187,,-1.7876e-02,-2.80187
-1.7872e-02,-0.0359375,2.77156,,-1.7872e-02,-2.8025
-1.7868e-02,-0.029375,2.78125,,-1.7868e-02,-2.80313
-1.7864e-02,-0.0234375,2.78781,,-1.7864e-02,-2.80469
-1.7860e-02,-0.016875,2.79438,,-1.7860e-02,-2.80594
-1.7856e-02,-0.0128125,2.80313,,-1.7856e-02,-2.80875
-1.7852e-02,-0.00625,2.80938,,-1.7852e-02,-2.81375
-1.7848e-02,0,2.81781,,-1.7848e-02,-2.81156
-1.7844e-02,0.00875,2.82594,,-1.7844e-02,-2.81469
-1.7840e-02,0.013125,2.83375,,-1.7840e-02,-2.81937
-1.7836e-02,0.02125,2.84469,,-1.7836e-02,-2.82344
-1.7832e-02,0.025,2.85,,-1.7832e-02,-2.8275
-1.7828e-02,0.03,2.85938,,-1.7828e-02,-2.82844
-1.7824e-02,0.038125,2.865,,-1.7824e-02,-2.83281
-1.7820e-02,0.04375,2.87156,,-1.7820e-02,-2.83281
-1.7816e-02,0.0471875,2.88031,,-1.7816e-02,-2.8375
-1.7812e-02,0.0534375,2.88594,,-1.7812e-02,-2.83875
-1.7808e-02,0.0584375,2.89469,,-1.7808e-02,-2.83813
-1.7804e-02,0.0665625,2.90219,,-1.7804e-02,-2.8425
-1.7800e-02,0.070625,2.91094,,-1.7800e-02,-2.84313
-1.7796e-02,0.0746875,2.9175,,-1.7796e-02,-2.84813
-1.7792e-02,0.081875,2.92594,,-1.7792e-02,-2.84938
-1.7788e-02,0.089375,2.93312,,-1.7788e-02,-2.84844
-1.7784e-02,0.096875,2.94063,,-1.7784e-02,-2.84938
-1.7780e-02,0.101562,2.94594,,-1.7780e-02,-2.85
-1.7776e-02,0.10875,2.95344,,-1.7776e-02,-2.85188
-1.7772e-02,0.112812,2.95906,,-1.7772e-02,-2.84875
-1.7768e-02,0.11625,2.96094,,-1.7768e-02,-2.85188
-1.7764e-02,0.12125,2.97125,,-1.7764e-02,-2.85281
-1.7760e-02,0.123438,2.97375,,-1.7760e-02,-2.85188
-1.7756e-02,0.131562,2.97938,,-1.7756e-02,-2.84875
-1.7752e-02,0.1375,2.985,,-1.7752e-02,-2.85
-1.7748e-02,0.144687,2.99313,,-1.7748e-02,-2.85094
-1.7744e-02,0.153438,3.00156,,-1.7744e-02,-2.85031
-1.7740e-02,0.165938,3.01531,,-1.7740e-02,-2.85344
-1.7736e-02,0.171563,3.025,,-1.7736e-02,-2.85281
-1.7732e-02,0.184375,3.02906,,-1.7732e-02,-2.84938
-1.7728e-02,0.19,3.03875,,-1.7728e-02,-2.8525
-1.7724e-02,0.193438,3.04438,,-1.7724e-02,-2.85688
-1.7720e-02,0.202187,3.05313,,-1.7720e-02,-2.85531
-1.7716e-02,0.206563,3.05594,,-1.7716e-02,-2.85031
-1.7712e-02,0.212813,3.06375,,-1.7712e-02,-2.85031
-1.7708e-02,0.217812,3.06875,,-1.7708e-02,-2.85344
-1.7704e-02,0.2225,3.07469,,-1.7704e-02,-2.85188
-1.7700e-02,0.232187,3.08188,,-1.7700e-02,-2.84938
-1.7696e-02,0.238125,3.08563,,-1.7696e-02,-2.84844
-1.7692e-02,0.24375,3.09,,-1.7692e-02,-2.85156
-1.7688e-02,0.25,3.10031,,-1.7688e-02,-2.85188
-1.7684e-02,0.255,3.10469,,-1.7684e-02,-2.85281
-1.7680e-02,0.260937,3.10844,,-1.7680e-02,-2.85125
-1.7676e-02,0.267188,3.11406,,-1.7676e-02,-2.84844
-1.7672e-02,0.27125,3.11844,,-1.7672e-02,-2.84969
-1.7668e-02,0.270313,3.12219,,-1.7668e-02,-2.84969
-1.7664e-02,0.27625,3.12469,,-1.7664e-02,-2.84781
-1.7660e-02,0.283438,3.12813,,-1.7660e-02,-2.84656
-1.7656e-02,0.287813,3.13375,,-1.7656e-02,-2.84688
-1.7652e-02,0.290625,3.13875,,-1.7652e-02,-2.84938
-1.7648e-02,0.2925,3.14281,,-1.7648e-02,-2.84844
-1.7644e-02,0.29875,3.14844,,-1.7644e-02,-2.84625
-1.7640e-02,0.30625,3.15,,-1.7640e-02,-2.84625
-1.7636e-02,0.31125,3.15563,,-1.7636e-02,-2.84625
-1.7632e-02,0.315937,3.16063,,-1.7632e-02,-2.84656
-1.7628e-02,0.321875,3.16531,,-1.7628e-02,-2.84938
-1.7624e-02,0.3275,3.17125,,-1.7624e-02,-2.84531
-1.7620e-02,0.33125,3.17531,,-1.7620e-02,-2.84781
-1.7616e-02,0.332188,3.18156,,-1.7616e-02,-2.8475
-1.7612e-02,0.334688,3.18156,,-1.7612e-02,-2.84656
-1.7608e-02,0.342813,3.18656,,-1.7608e-02,-2.84437
-1.7604e-02,0.344687,3.19125,,-1.7604e-02,-2.84563
-1.7600e-02,0.34625,3.19531,,-1.7600e-02,-2.84781
-1.7596e-02,0.35,3.19781,,-1.7596e-02,-2.84813
-1.7592e-02,0.354063,3.20188,,-1.7592e-02,-2.85062
-1.7588e-02,0.360625,3.20344,,-1.7588e-02,-2.84563
-1.7584e-02,0.36375,3.20844,,-1.7584e-02,-2.84875
-1.7580e-02,0.363125,3.21437,,-1.7580e-02,-2.85094
-1.7576e-02,0.368125,3.21906,,-1.7576e-02,-2.84938
-1.7572e-02,0.372812,3.21969,,-1.7572e-02,-2.84875
-1.7568e-02,0.37625,3.22219,,-1.7568e-02,-2.84625
-1.7564e-02,0.376875,3.22656,,-1.7564e-02,-2.85281
-1.7560e-02,0.379375,3.23188,,-1.7560e-02,-2.85188
-1.7556e-02,0.377188,3.23281,,-1.7556e-02,-2.84906
-1.7552e-02,0.379375,3.23594,,-1.7552e-02,-2.85344
-1.7548e-02,0.381875,3.23594,,-1.7548e-02,-2.85219
-1.7544e-02,0.38125,3.23594,,-1.7544e-02,-2.85375
-1.7540e-02,0.3825,3.2425,,-1.7540e-02,-2.855
-1.7536e-02,0.386875,3.24344,,-1.7536e-02,-2.85625
-1.7532e-02,0.394062,3.25062,,-1.7532e-02,-2.85438
-1.7528e-02,0.397188,3.25344,,-1.7528e-02,-2.85344
-1.7524e-02,0.399062,3.25813,,-1.7524e-02,-2.85781
-1.7520e-02,0.402813,3.26125,,-1.7520e-02,-2.85406
-1.7516e-02,0.410938,3.26844,,-1.7516e-02,-2.85188
-1.7512e-02,0.415938,3.27188,,-1.7512e-02,-2.8525
-1.7508e-02,0.4175,3.27125,,-1.7508e-02,-2.85438
-1.7504e-02,0.42,3.27344,,-1.7504e-02,-2.85594
-1.7500e-02,0.425,3.27844,,-1.7500e-02,-2.855
-1.7496e-02,0.426563,3.28,,-1.7496e-02,-2.85531
-1.7492e-02,0.429688,3.28187,,-1.7492e-02,-2.8575
-1.7488e-02,0.432188,3.28719,,-1.7488e-02,-2.86
-1.7484e-02,0.43625,3.29375,,-1.7484e-02,-2.86
-1.7480e-02,0.437188,3.29,,-1.7480e-02,-2.855
-1.7476e-02,0.442812,3.29688,,-1.7476e-02,-2.85813
-1.7472e-02,0.443437,3.29531,,-1.7472e-02,-2.85938
-1.7468e-02,0.443437,3.30187,,-1.7468e-02,-2.86063
-1.7464e-02,0.447813,3.30344,,-1.7464e-02,-2.85938
-1.7460e-02,0.450313,3.30594,,-1.7460e-02,-2.85781
-1.7456e-02,0.450313,3.31,,-1.7456e-02,-2.85688
-1.7452e-02,0.451563,3.31031,,-1.7452e-02,-2.85594
-1.7448e-02,0.453125,3.31312,,-1.7448e-02,-2.85844
-1.7444e-02,0.458437,3.31594,,-1.7444e-02,-2.85781
-1.7440e-02,0.4625,3.31656,,-1.7440e-02,-2.85781
-1.7436e-02,0.464062,3.32156,,-1.7436e-02,-2.85906
-1.7432e-02,0.467188,3.3225,,-1.7432e-02,-2.86125
-1.7428e-02,0.469375,3.32625,,-1.7428e-02,-2.85906
-1.7424e-02,0.469375,3.3225,,-1.7424e-02,-2.85906
-1.7420e-02,0.47125,3.32656,,-1.7420e-02,-2.85906
-1.7416e-02,0.474687,3.32812,,-1.7416e-02,-2.85781
-1.7412e-02,0.476875,3.33281,,-1.7412e-02,-2.86094
-1.7408e-02,0.480938,3.33469,,-1.7408e-02,-2.85969
-1.7404e-02,0.482813,3.33625,,-1.7404e-02,-2.85688
-1.7400e-02,0.4875,3.33688,,-1.7400e-02,-2.85594
-1.7396e-02,0.485,3.34031,,-1.7396e-02,-2.8575
-1.7392e-02,0.488125,3.34406,,-1.7392e-02,-2.86063
-1.7388e-02,0.492188,3.34437,,-1.7388e-02,-2.85594
-1.7384e-02,0.49375,3.34813,,-1.7384e-02,-2.8575
-1.7380e-02,0.494063,3.34844,,-1.7380e-02,-2.85844
-1.7376e-02,0.497812,3.35406,,-1.7376e-02,-2.85656
-1.7372e-02,0.50375,3.35875,,-1.7372e-02,-2.85344
-1.7368e-02,0.507188,3.35969,,-1.7368e-02,-2.85969
-1.7364e-02,0.505938,3.36063,,-1.7364e-02,-2.86156
-1.7360e-02,0.506875,3.36531,,-1.7360e-02,-2.86406
-1.7356e-02,0.51,3.36719,,-1.7356e-02,-2.86375
-1.7352e-02,0.51125,3.37031,,-1.7352e-02,-2.86
-1.7348e-02,0.514375,3.37125,,-1.7348e-02,-2.86063
-1.7344e-02,0.5125,3.37125,,-1.7344e-02,-2.86156
-1.7340e-02,0.514062,3.37688,,-1.7340e-02,-2.86469
-1.7336e-02,0.515938,3.37594,,-1.7336e-02,-2.85781
-1.7332e-02,0.519062,3.37844,,-1.7332e-02,-2.85906
-1.7328e-02,0.521563,3.37906,,-1.7328e-02,-2.86
-1.7324e-02,0.5225,3.37938,,-1.7324e-02,-2.85625
-1.7320e-02,0.5225,3.3825,,-1.7320e-02,-2.85906
-1.7316e-02,0.525625,3.3825,,-1.7316e-02,-2.8575
-1.7312e-02,0.52875,3.38344,,-1.7312e-02,-2.85844
-1.7308e-02,0.532813,3.38406,,-1.7308e-02,-2.85656
-1.7304e-02,0.530625,3.38563,,-1.7304e-02,-2.85719
-1.7300e-02,0.532813,3.38875,,-1.7300e-02,-2.85875
